place_id,name,formatted_address,website_url,website_domain,maps_url,best_email,email_type,source_url,verification_status,verification_sub_status,confidence_score,candidates_found,pages_visited,notes,processed_at
ChIJiTtcXcdhd0gRo7aPWqTAIJ8,Birstall Garden & Leisure,"35 Sibson Rd, Birstall, Leicester LE4 4DX",https://www.birstall.co.uk/,birstall.co.uk,https://maps.google.com/?cid=11466376463411820195&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,7,no_email_found,2026-03-05T00:22:32.938Z
ChIJA25jUsZhd0gRuAZ43EJ4cYs,Birstall Pet Supplies,"87 Sibson Rd, Birstall, Leicester LE4 4NB",,,https://maps.google.com/?cid=10047944472202315448&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:22:32.938Z
ChIJv3kpQzHB3kcR5_kwRfd8J98,Bitzers Pet Store,"137 High St, Hythe CT21 5JL",http://www.bitzers.co.uk/,bitzers.co.uk,https://maps.google.com/?cid=16079958396009249255&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:23:57.142Z
ChIJg2JZ7Q11dEgRQ6mDNS-Ki0A,Black Sea Supermarket,"4-6 Shirley High St, Shirley, Southampton SO15 3NH",https://www.facebook.com/blacksea79/,facebook.com,https://maps.google.com/?cid=4650962975556086083&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,lite-android-support@fb.com,support,https://www.facebook.com/sideload/lite/googleplay,unknown,,54,3,100,ok,2026-03-05T00:25:44.979Z
ChIJtQxgZ86KfkgRl0YQjynkG68,Blackhall Pet & Garden Supplies,"18 Middle St, Blackhall Colliery, Hartlepool TS27 4EA",,,https://maps.google.com/?cid=12617929648153577111&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:23:16.614Z
ChIJKa38xzWo2EcRXo43v08dsDk,Blackheath Pet Supplies,"7 Old Dover Rd, London SE3 7BT",http://www.blackheathpetsupplies.co.uk/,blackheathpetsupplies.co.uk,https://maps.google.com/?cid=4156854684410678878&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:24:40.914Z
ChIJUSXXUnBEe0gR6lTQO6s1qIc,Blackpool Argos (Inside Sainsbury's),"Talbot Rd, Blackpool FY1 3AJ",https://www.argos.co.uk/stores/4424-blackpool-argos-(inside-sainsbury's)?y_source=1_MTk1MzMyNTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,argos.co.uk,https://maps.google.com/?cid=9775122000766850282&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,7,no_email_found,2026-03-05T00:23:19.465Z
ChIJQ4-YNFNDe0gR8TYnrhcWgKk,Blackpool Reptiles & Aquatics LTD,"243- 247 Lytham Rd, Blackpool FY1 6ES",https://blackpoolreptiles.co.uk/,blackpoolreptiles.co.uk,https://maps.google.com/?cid=12213786480390649585&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,7,no_email_found,2026-03-05T00:23:21.586Z
ChIJQw_kXFFBe0gR9rsWLpkZJ60,Blackpool Retail Park,"3rs, Squires Gate Ln, Blackpool FY4 2RP",,,https://maps.google.com/?cid=12476969438347181046&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:23:21.586Z
ChIJm8OjswqWdkgRcrPULbJveWg,Blakes Pet Food & Fishing Baits Ltd,"Old Reading Rd, Crowmarsh Gifford, Wallingford OX10 8BW",http://www.blakesbaits.co.uk/,blakesbaits.co.uk,https://maps.google.com/?cid=7528171063190270834&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:24:45.990Z
ChIJVfLL3CoRfUgRQ-uN3T9fL2Y,Blendbetter Pet Foods,"Westlinton, Carlisle CA6 6AA",https://www.blendbetter.co.uk/,blendbetter.co.uk,https://maps.google.com/?cid=7363208643678694211&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,7,no_email_found,2026-03-05T00:23:31.719Z
ChIJv_AhjGwKd0gRT6j9exnciv0,Bletsoe-Brown Ltd,"Home Farm, Sywell, Northampton NN6 0BQ",,,https://maps.google.com/?cid=18269656840394352719&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:23:31.719Z
ChIJ31ziYy1AckgRhI4WcAI2ddk,Bloors Pet Stores,"47 Princes St, Yeovil BA20 1EG",,,https://maps.google.com/?cid=15669489862603869828&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:23:31.719Z
ChIJ8bvFvSqNcEgRuIQakNVGzYM,Blu’s Raw and Natural Pet Supplies,"Unit 1 Arthur Dr, Kidderminster DY11 7RA",http://www.blusrawandnatural.co.uk/,blusrawandnatural.co.uk,https://maps.google.com/?cid=9497325072253879480&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:24:55.857Z
ChIJjeM-hFgPd0gRAJKNhuG-32Y,Blue Barn Saddlery,"Blue Barns Farm, High St, Hardingstone, Northampton NN4 6PF",,,https://maps.google.com/?cid=7412853387509469696&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:23:57.142Z
ChIJQWb8gOs0d0gR22RSi2Js9x8,"Blue Cross charity shop, Leamington Spa","28 Bedford St, Royal Leamington Spa, Leamington Spa CV32 5DY",https://www.bluecross.org.uk/blue-cross-shop-leamington-spa,bluecross.org.uk,https://maps.google.com/?cid=2303428904923325659&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,7,no_email_found,2026-03-05T00:23:59.359Z
ChIJHYphsiwycUgR-U95A2QPa94,"Blue Cross rehoming centre, Burford","Shilton Road, Burford OX18 4PF",https://www.bluecross.org.uk/oxfordshire-burford-rehoming-centre,bluecross.org.uk,https://maps.google.com/?cid=16026920621157470201&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,7,no_email_found,2026-03-05T00:24:01.326Z
ChIJuR4IQ7uOeUgRD8xifA6Gh4o,Blue Lagoon Aquatics,"Tansley, Barn Garden Centre, Butterley Ln, Tansley, Matlock DE4 5GF",http://www.bluelagoon.net/,bluelagoon.net,https://maps.google.com/?cid=9982094495864507407&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:25:25.468Z
ChIJodUyuBugeUgRX8i9LrBPt-E,Blue Lizard Reptiles,"19-21 Laughton Rd, Dinnington, Sheffield S25 2PN",https://www.bluelizardreptiles.com/,bluelizardreptiles.com,https://maps.google.com/?cid=16264556197388863583&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,contact@bluelizardreptiles.co.uk,info,https://www.bluelizardreptiles.com/contact,unknown,,74,6,100,ok,2026-03-05T00:29:51.385Z
ChIJi0G8FLR_fkgR20TAtwypA-Q,Bone Idle Pets Supplies,"27 Front St, Langley Park, Durham DH7 9SD",http://www.boneidlepets.com/,boneidlepets.com,https://maps.google.com/?cid=16430161737665234139&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:26:10.301Z
ChIJIXSQRIriekgRxi4DY7yRW8o,Bones U Like Pet Supplies Ltd,"33 Canal St, Cheshire, Runcorn WA7 1RY",https://mobile-pet-supplies-warrington.co.uk/,mobile-pet-supplies-warrington.co.uk,https://maps.google.com/?cid=14581408456843144902&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,info@bonesulikepetsupplies.co.uk,info,https://mobile-pet-supplies-warrington.co.uk/contact,unknown,,74,2,100,ok,2026-03-05T00:29:16.952Z
ChIJT2mWqbhCcEgRBHqdK-aeflI,Bonnie's Pet Supplies,"Tenbury Wells WR15 8BB, UK",,,https://maps.google.com/?cid=5944363269587040772&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:25:25.468Z
ChIJAek7mV5acEgRbuSEv4Ox4vM,Bonnie's Pets Supplies,"55 High St, Bromyard HR7 4AE",,,https://maps.google.com/?cid=17573803875365086318&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:25:25.468Z
ChIJTSxJs8axe0gRutKEEH4vhs4,Boots,"32 Market St, Manchester M1 1PL",https://www.boots.com/stores/1200-manchester-market-street-m1-1pl?utm_source=google&utm_medium=organic&utm_campaign=LPM_google_1200,boots.com,https://maps.google.com/?cid=14881634237181907642&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,only@boots.plus,unknown,https://www.boots.com/fragrance/perfume,unknown,,50,1,100,ok,2026-03-05T00:29:25.733Z
ChIJHUMUph5ceUgRigXyRrVkwa8,Boots,"Trinity, 1 Bond St, Leeds LS1 5EY",https://www.boots.com/stores/500-leeds-trinity-ls1-5ey?utm_source=google&utm_medium=organic&utm_campaign=LPM_google_500,boots.com,https://maps.google.com/?cid=12664514356884669834&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,only@boots.plus,unknown,https://www.boots.com/fragrance/perfume,unknown,,50,1,100,ok,2026-03-05T00:30:06.902Z
ChIJr5FLaIm8cEgR8UYRypVUc9A,Boots,"66 High St, Birmingham B4 7TA",https://www.boots.com/stores/1298-birmingham-high-street-b4-7ta?utm_source=google&utm_medium=organic&utm_campaign=LPM_google_1298,boots.com,https://maps.google.com/?cid=15020442184527726321&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,only@boots.plus,unknown,https://www.boots.com/fragrance/perfume,unknown,,50,1,100,ok,2026-03-05T00:30:32.178Z
ChIJkXWSha_GdkgRGbQhvKco2Iw,Boots,"8-10 Cornmarket St, Oxford OX1 3HL",https://www.boots.com/stores/330-oxford-cornmarket-street-ox1-3hl?utm_source=google&utm_medium=organic&utm_campaign=LPM_google_330,boots.com,https://maps.google.com/?cid=10148906461160387609&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,only@boots.plus,unknown,https://www.boots.com/fragrance/perfume,unknown,,50,1,100,ok,2026-03-05T00:38:57.933Z
ChIJK7cvj5CbcEgRgL1ZVsYOnPs,Boots,"40-42 Dudley St, Mander Centre, Wolverhampton WV1 3EX",https://www.boots.com/stores/225-wolverhmptn-dudley-street-wv1-3ex?utm_source=google&utm_medium=organic&utm_campaign=LPM_google_225,boots.com,https://maps.google.com/?cid=18130382444901809536&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,look@boots.get,unknown,https://www.boots.com/electrical,unknown,,50,2,100,ok,2026-03-05T00:43:37.331Z
ChIJNcAYOUnhe0gR43yelXur_WI,Boots,"The Broadway Shopping Centre, 25 Charles St, Bradford BD1 1US",https://www.boots.com/stores/1910-bradford-westfield-bd1-1us?utm_source=google&utm_medium=organic&utm_campaign=LPM_google_1910,boots.com,https://maps.google.com/?cid=7133045932104252643&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,only@boots.plus,unknown,https://www.boots.com/fragrance/perfume,unknown,,50,3,100,ok,2026-03-05T00:41:36.174Z
ChIJmb09g8PL3kcR3i9f3mHr8UM,Boots,"Ten Perch Rd, Wincheap, Canterbury CT1 3TQ",https://www.boots.com/stores/6505-canterbury-riverside-retail-park-ct1-3tq?utm_source=google&utm_medium=organic&utm_campaign=LPM_google_6505,boots.com,https://maps.google.com/?cid=4895953075503575006&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,only@boots.plus,unknown,https://www.boots.com/fragrance/perfume,unknown,,50,1,100,ok,2026-03-05T00:41:20.645Z
ChIJR4hyPiWzfkgRfJkkU99lQ-g,Boroughbridge Animal Supplies,"9 poplars industrial estate, Wetherby Rd, Boroughbridge, York YO51 9HS",,,https://maps.google.com/?cid=16736332650085915004&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:29:51.385Z
ChIJMbr_rn4cGgsRRwGKTWJx2dI,Boss Pets,"Boss Pets, 33 Oxford Road, Bootle, Merseyside, L20 9HL, Bootle, Merseyside L20 4DY",https://c593f6-49.myshopify.com/,c593f6-49.myshopify.com,https://maps.google.com/?cid=15193299484932702535&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,info@bosspets.co.uk,info,https://c593f6-49.myshopify.com/,unknown,,56,10,100,ok,2026-03-05T00:44:28.064Z
ChIJB9pAgcPh10cRz5Fhf-9qQsw,Boston Aquatics & Pets,"Unit 4, Cowbridge Business Park, Boston PE22 7DJ",https://www.facebook.com/BostonAquatics,facebook.com,https://maps.google.com/?cid=14718444109067030991&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,innovation@meta.students,unknown,https://www.facebook.com/careers?ref=pf,unknown,,50,2,100,ok,2026-03-05T00:41:21.925Z
ChIJhxlCTq4xeUgRvErqR38crTs,Botanic,"27 Walmgate, York YO1 9TX",http://www.botanicyork.co.uk/,botanicyork.co.uk,https://maps.google.com/?cid=4300124552201652924&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:31:56.387Z
ChIJq9uk3cwEdkgRZWE1nVB7sfs,Bow Wow London,"36 Earlham St, London WC2H 9LH",https://www.bowwow.london/,bowwow.london,https://maps.google.com/?cid=18136412760562819429&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:33:20.753Z
ChIJXT4sJbNCdEgRUr4gthMtCy8,Bow Wows At No 7 Dog Boutique & Groomers,"Port solent, Portsmouth PO6 4TP",http://www.bowwowsatno7.co.uk/,bowwowsatno7.co.uk,https://maps.google.com/?cid=3389852707209657938&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:34:44.923Z
ChIJETf6rXSxd0gRKHKsLMMkq7k,Box End Animal Feeds,"Farm Box End Rd, Kempston, Box End, Bedford MK43 8RW",,,https://maps.google.com/?cid=13378827538720911912&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:34:44.923Z
ChIJ_TBWyf2TekgR4gFzEI_wGgE,Bradeley Green Pet Store,"Bradeley Green Ln, Whitchurch SY13 4HD",https://www.bradeleygreen.co.uk/,bradeleygreen.co.uk,https://maps.google.com/?cid=79640440679367138&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:36:09.114Z
ChIJL8rHyv9PeEgRqRqosmn7awQ,Bradlands Pet Supplies Birchwood,"Jasmin Rd, Birchwood, Lincoln LN6 0QQ",,,https://maps.google.com/?cid=318624630047251113&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:36:09.114Z
ChIJ46MR4zupeUgRFm1qLLg7bD0,Bradlands Pet Supplies Retford,"Unit 12, London Road Business Park, Retford DN22 6HG",https://www.bradlandspetsupplies.com/,bradlandspetsupplies.com,https://maps.google.com/?cid=4425978196003548438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:37:33.358Z
ChIJq7WhkMGDeUgRDypAU6hcXS0,Bradway Pet Shop,"180 Bradway Rd, Bradway, Sheffield S17 4QX",http://petshop-sheffield.co.uk/,petshop-sheffield.co.uk,https://maps.google.com/?cid=3268870782561823247&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:38:47.681Z
ChIJebD9I6rqeUgR0VXSLrq3ixI,Bransons,"75-79, 79 Watnall Rd., Hucknall, Nottingham NG15 7NL",,,https://maps.google.com/?cid=1336363724722820561&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:38:47.681Z
ChIJGQXRYEQMe0gR1qAE2aLfB9o,Bretts Pets,"77-79 Market St, Chorley PR7 2SN",,,https://maps.google.com/?cid=15710771715623919830&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:38:47.681Z
ChIJh_3uVL7NcEgRbSBSKPrLFk0,Bridge Street Pets Ltd,"7 Bridge St, Wellesbourne, Warwick CV35 9QP",,,https://maps.google.com/?cid=5554851465686818925&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:38:47.681Z
ChIJY4THKg2PdUgRVu535iwBEqE,Brighton Carden Avenue Argos,"Carden Ave, Hollingbury, Brighton and Hove, Brighton BN1 8LW",https://www.argos.co.uk/stores/775-brighton-carden-avenue-argos?y_source=1_MTk1MzE4MTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,argos.co.uk,https://maps.google.com/?cid=11606340482043997782&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,7,no_email_found,2026-03-05T00:38:52.877Z
ChIJCzEEv52FdUgRiYjJG9s0Jgs,Brighton City Open Market,"Marshalls Row, Brighton and Hove, Brighton BN1 4JU",http://www.brightonopenmarket.co.uk/,brightonopenmarket.co.uk,https://maps.google.com/?cid=803387699200886921&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:40:17.376Z
ChIJBfOszp2FdUgRo7lE0ct7bks,Brighton PDSA Charity Shop,"91 London Rd, Brighton and Hove, Brighton BN1 4JF",http://www.pdsa.org.uk/,pdsa.org.uk,https://maps.google.com/?cid=5435417915602287011&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:40:22.522Z
ChIJoQTQKmKFdUgRqdFGHcjMdeY,Brighton PDSA Pet Hospital,"2 Robertson Rd, Preston, Brighton and Hove, Brighton BN1 5NL",https://www.pdsa.org.uk/,pdsa.org.uk,https://maps.google.com/?cid=16606404360855277993&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,client.services@pdsa.org.uk,named,https://www.pdsa.org.uk/contact-us/pdsa-veterinary-complaints-procedure,unknown,,78,32,100,ok,2026-03-05T00:41:54.702Z
ChIJvyxwxlGRcUgRw2114HK7sqM,Bristol Raw Dog,"267 Southmead Rd, Westbury on Trym, Bristol BS10 5EL",https://www.bristolrawdog.co.uk/,bristolrawdog.co.uk,https://maps.google.com/?cid=11795696476103208387&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,info@bristolrawdog.co.uk,info,https://www.bristolrawdog.co.uk/,unknown,,56,2,11,ok,2026-03-05T00:40:41.439Z
ChIJpYb5xgOScUgRUdErWQKDtwU,Bristol Reptile Emporium,"Jarretts Garden Centre, Willsbridge, Bristol BS30 6EE",,,https://maps.google.com/?cid=411941937036906833&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:40:22.522Z
ChIJAwCFLXJG30cRXYkvUAsLk0o,Broadfeed,"6-7, Longfield Rd, Royal Tunbridge Wells, Tunbridge Wells TN2 3EN",http://www.broadfeed.co.uk/,broadfeed.co.uk,https://maps.google.com/?cid=5373650923600972125&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:41:47.822Z
ChIJeWwDXsfWd0gRlX63ZN6Rpkg,Broadreach Nature+,"Portelet, High St, Royston SG8 0DR",,,https://maps.google.com/?cid=5235032001223294613&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:40:41.439Z
ChIJCZQJJi0adkgRFwDfoa2QDCs,Broadway Pet Stores,"6-8 Muswell Hill Broadway, Muswell Hill, London N10 3RT",http://www.broadwaypetstores.co.uk/,broadwaypetstores.co.uk,https://maps.google.com/?cid=3102013318770917399&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:42:06.018Z
ChIJJTnyhTRKcEgRslCaDuE7d-0,Brook Retail Park,"Unit B, Brook Ret Pk, Brook Retail Park, Commercial Rd, Hereford HR1 2BQ",,,https://maps.google.com/?cid=17111211147016163506&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:41:20.645Z
ChIJJZcN8pyYfEgRbHlaZrs68I8,Brooke Supplies & Garden Centre,"Station Rd, Flookburgh, Grange-over-Sands LA11 7JZ",https://www.brookesuppliesandgardencentre.com/,brookesuppliesandgardencentre.com,https://maps.google.com/?cid=10371854518384753004&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,7,no_email_found,2026-03-05T00:41:25.747Z
ChIJ1yOf9hdeekgRsCb8ItF8I44,Brookside Pet Food Ltd,"250 High St, Halmer End, Stoke-on-Trent ST7 8BJ",http://www.brooksidepetfood.co.uk/,brooksidepetfood.co.uk,https://maps.google.com/?cid=10242167215247599280&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:42:46.420Z
ChIJz8YM1DlKcEgR-WPf7T6ZlvE,Broughtons Pet Store,"Unit 10-11, Market Hall, Hereford HR1 2AA",,,https://maps.google.com/?cid=17408269905205093369&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:41:25.747Z
ChIJK7q7tOKjdUgRgxnDhMHKxGc,Brown's Natural Pet Store,"52-56 Ferring St, Ferring, Worthing BN12 5JP",http://brownsnaturalpetstore.co.uk/,brownsnaturalpetstore.co.uk,https://maps.google.com/?cid=7477324213846743427&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:42:50.201Z
ChIJ648iwgSjdUgRra2t_gExIGo,Brown's Natural Pet Store,"278 Goring Rd, Goring-by-Sea, Worthing BN12 4PE",http://www.brownsnaturalpetstore.co.uk/,brownsnaturalpetstore.co.uk,https://maps.google.com/?cid=7647166051912625581&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:43:00.679Z
ChIJv-5j4Jja2EcRmrIkVKv2RXA,Brown's Pet Range,"12-14 Oak Rd, Canvey Island SS8 7AX",https://www.brownspetrange.com/,brownspetrange.com,https://maps.google.com/?cid=8090143521352495770&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,calculated@checkout.flavour,unknown,https://www.brownspetrange.com/products/posh-pate-for-dogs,unknown,,50,2,100,ok,2026-03-05T00:45:19.600Z
ChIJGc0PEzybcEgRE0qaaAJEDYY,BrownBoi Pets Collection,"47 Fawdry St, Wolverhampton WV1 4PA",,,https://maps.google.com/?cid=9659451552915147283&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:41:54.702Z
